Block Name,Category,District Name,HealthBlock ID,HFI,Highlight,Hyper Link,Latitude,Longitude,Nin 2 Hfi,Operational Date,Progressive Date,Quarter of Operational Date,State Name1,Taluka ID,DistrictProgressColor,HFI Name,Geometry (generated),Latitude (generated),Longitude (generated),test,breastcancer,diabetes,footfall,Hypertension,Oralcancer
Chaukowal,SHC,,40365,Nandan,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1113224362,31.5267528,75.9587118,1113224362,30/11/19,30/11/19,Q4,,0,,Nandan,,31.5267528,75.9587118,,637,637,"7,794","2,560","1,104"
Chaukowal,SHC,,40365,Pathial,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1113224271,31.5665704,75.82983,1113224271,30/11/19,30/11/19,Q4,,0,,Pathial,,31.5665704,75.82983,,217,192,"5,557",307,315
Chaukowal,SHC,,40365,Sataur,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1113224545,31.5787594,75.8744215,1113224545,30/06/19,30/06/19,Q2,,0,,Sataur,,31.5787594,75.8744215,,343,204,"3,121","2,453",692
Hajipur,SHC,,270,Bhatoli,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/5387174765,31.9525861,75.820529,5387174765,04/08/20,04/08/20,Q3,,215,,Bhatoli,,31.9525861,75.820529,,234,54,"3,068",399,392
Hajipur,SHC,,270,Bhavnour,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/8735274543,31.8329922,75.9665461,8735274543,06/05/21,06/05/21,Q2,,215,,Bhavnour,,31.8329922,75.9665461,,,,803,,
Hajipur,SHC,,270,Bhera,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1521812279,31.9423642,75.8676287,1521812279,30/04/21,30/04/21,Q2,,215,,Bhera,,31.9423642,75.8676287,,189,"1,595","5,491","1,595",541
Hajipur,SHC,,270,Bringali,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/7821457384,31.8878858,75.9261825,7821457384,05/04/21,05/04/21,Q2,,215,,Bringali,,31.8878858,75.9261825,,3,35,"1,891",210,2
Hajipur,SHC,,270,Chamuhi,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/2623111438,31.9169535,75.9195368,2623111438,05/04/21,05/04/21,Q2,,215,,Chamuhi,,31.9169535,75.9195368,,83,445,"1,663",496,478
Hajipur,SHC,,270,Dhade Katwal,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/6765548737,31.9966708,75.7584427,6765548737,05/10/21,05/10/21,Q4,,215,,Dhade Katwal,,31.9966708,75.7584427,,68,43,"1,953",163,40
Hajipur,SHC,,270,Heer Beh,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/7188271444,31.8969638,75.8328581,7188271444,30/11/19,30/11/19,Q4,,215,,Heer Beh,,31.8969638,75.8328581,,166,401,"3,326",382,249
